,version,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,base_health,base_health_regeneration,move_speed
0,7.26c,21,13,25,2.0,0.8,4.1,200,0.0,325.0
1,7.26b,21,13,25,2.0,0.8,4.1,200,0.0,325.0
2,7.24,21,13,25,2.0,0.8,4.1,200,0.0,325.0
3,7.23e,21,13,25,2.0,0.8,4.1,200,0.0,325.0
4,7.23c,21,13,25,2.0,0.8,4.1,200,0.0,325.0
5,7.23,21,13,25,2.0,0.8,4.1,200,0.0,325.0
6,7.22f,21,13,25,2.0,0.8,4.1,200,0.0,325.0
7,7.22e,21,13,25,2.0,0.8,4.1,200,0.0,325.0
8,7.22c,21,13,25,2.0,0.8,4.1,200,0.0,325.0
9,7.22,21,13,25,2.0,0.8,4.1,200,0.0,325.0
10,7.21d,21,13,25,2.0,0.8,4.1,200,0.0,325.0
11,7.21,21,13,25,2.0,0.8,4.1,200,0.0,325.0
12,7.20,21,13,25,2.0,0.8,3.6,200,0.0,330.0
13,7.18,21,13,25,1.8,0.8,3.6,200,1.5,330.0
14,7.15,21,13,25,1.8,0.8,3.6,200,1.5,330.0
15,7.13b,21,13,25,1.8,0.8,3.6,200,1.5,330.0
16,7.10,21,13,25,1.8,0.8,3.6,200,1.5,330.0
17,7.07,21,13,25,1.8,0.8,3.6,200,1.5,330.0
18,7.06f,21,13,25,1.8,0.8,3.6,200,0.0,330.0
19,7.06d,21,13,25,1.8,0.8,3.6,200,0.0,330.0
20,7.06c,21,13,25,1.8,0.8,3.6,200,0.0,330.0
21,7.06,21,13,25,1.8,0.8,3.6,200,0.0,330.0
22,7.05,21,13,25,1.5,0.8,3.6,200,0.25,330.0
23,7.02,21,13,25,1.5,0.8,3.6,200,0.25,325.0
24,7.00,21,13,25,1.5,0.8,3.6,200,0.25,325.0
25,6.88,21,13,25,1.5,0.8,3.6,200,0.25,325.0
26,6.87,21,13,25,1.5,0.8,3.6,200,0.25,325.0
27,6.86,21,13,25,1.5,0.8,3.6,200,0.25,325.0
28,6.85,21,13,25,1.5,0.8,3.6,200,0.25,325.0
29,6.83,21,13,25,1.5,0.8,3.6,200,0.25,325.0
30,6.82c,21,13,25,1.5,0.8,3.6,200,0.25,325.0
31,6.82,21,13,25,1.5,0.8,3.6,200,0.25,325.0
32,6.81b,21,13,25,1.5,0.8,3.6,200,0.25,325.0
33,6.81,21,13,25,1.5,0.8,3.6,200,0.25,325.0
34,6.80,21,13,25,1.5,0.8,3.6,200,0.25,315.0
35,6.79,21,13,25,1.5,0.8,3.6,200,0.25,315.0
36,6.75,21,13,25,1.5,0.8,3.2,200,0.25,315.0
37,6.74,21,13,25,1.5,0.8,3.2,200,0.25,315.0
38,6.73b,21,13,25,1.5,0.8,3.2,200,0.25,315.0
39,6.73,21,13,25,1.5,0.8,3.2,200,0.25,315.0
