,version,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,base_health,base_health_regeneration,move_speed
0,7.26c,17,18,16,2.5,3.2,1.9,200,0.25,0.25
1,7.26b,17,18,16,2.5,3.2,1.9,200,0.25,0.25
2,7.24,17,18,16,2.5,3.2,1.9,200,0.25,0.25
3,7.23,17,18,16,2.5,3.2,1.9,200,0.25,0.25
4,7.22,17,18,16,2.5,3.2,1.9,200,0.25,0.25
5,7.21d,17,18,16,2.5,3.2,1.9,200,0.25,0.25
6,7.21c,17,18,16,2.5,3.2,1.9,200,0.25,0.25
7,7.21,17,18,16,2.5,3.2,1.9,200,0.25,0.25
8,7.20,17,18,16,2.5,2.8,1.9,200,0.25,0.25
9,7.17,17,18,16,2.5,2.8,1.9,200,1.75,0.25
10,7.16,17,18,16,2.5,2.8,1.9,200,1.75,0.25
11,7.15,17,18,16,2.5,2.8,1.9,200,1.5,0.25
12,7.14,17,18,16,2.5,2.8,1.9,200,1.5,0.25
13,7.12,17,18,16,2.5,2.8,1.9,200,1.5,0.25
14,7.08,17,18,16,2.5,2.8,1.9,200,1.5,0.25
15,7.07b,17,18,16,2.5,2.8,1.9,200,1.5,0.25
16,7.07,17,18,16,2.5,2.8,1.9,200,1.5,0.25
