,version,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,base_health,base_health_regeneration,move_speed
0,7.26c,24,16,26,2.6,1.9,3.6,200,0.0,
1,7.26b,24,16,26,2.6,1.9,3.6,200,0.0,
2,7.25,24,16,26,2.6,1.9,3.6,200,0.0,
3,7.24,24,16,26,2.6,1.9,3.6,200,0.0,
4,7.23,24,16,26,2.6,1.9,3.6,200,0.0,
5,7.22,24,16,26,2.6,1.9,3.6,200,0.0,
6,7.21,24,16,26,2.6,1.9,3.6,200,0.0,
7,7.20,24,16,26,2.6,1.9,3.1,200,0.0,
8,7.19,24,16,26,2.4,1.9,3.1,200,1.5,
9,7.17,24,16,26,2.4,1.9,3.1,200,1.5,
10,7.16,24,16,26,2.4,1.9,3.1,200,1.5,
11,7.15,24,16,26,2.4,1.9,3.1,200,1.5,
12,7.14,24,16,26,2.4,1.9,3.1,200,1.5,
13,7.13b,24,16,26,2.4,1.9,3.1,200,1.5,
14,7.12,24,16,26,2.4,1.9,3.1,200,1.5,
15,7.10,24,16,26,2.4,1.9,3.1,200,1.5,
16,7.07d,24,16,26,2.4,1.9,3.1,200,1.5,
17,7.07c,24,16,26,2.4,1.9,3.1,200,1.5,
18,7.07,24,16,26,2.4,1.9,3.1,200,1.5,
19,7.06f,24,16,26,2.4,1.9,3.1,200,0.0,
20,7.06e,24,16,26,2.4,1.9,3.1,200,0.0,
21,7.06d,24,16,26,2.4,1.9,3.1,200,0.0,
22,7.06c,24,16,26,2.4,1.9,3.1,200,0.0,
23,7.06,24,16,26,2.4,1.9,3.1,200,0.0,
24,7.05,24,16,26,2.1,1.9,3.1,200,0.25,
25,7.03,24,16,26,2.1,1.9,3.1,200,0.25,
26,7.02,24,16,26,2.1,1.9,3.1,200,0.25,
27,7.00,24,16,26,2.1,1.9,3.1,200,0.25,
28,6.88,24,16,26,2.1,1.9,3.1,200,0.25,
29,6.87,24,16,26,2.1,1.9,3.1,200,0.25,
30,6.86c,24,16,26,2.1,1.9,3.1,200,0.25,
31,6.86b,24,16,26,2.1,1.9,3.1,200,0.25,
32,6.86,24,16,26,2.1,1.9,3.1,200,0.25,
33,6.85,24,16,26,2.1,1.9,3.1,200,0.25,
34,6.84,24,16,26,2.1,1.9,3.1,200,0.25,
35,6.83c,24,16,26,2.1,1.9,3.1,200,0.25,
36,6.78,24,16,26,2.1,1.9,3.1,200,0.25,
37,6.77,24,16,26,2.1,1.9,2.4,200,0.25,
38,6.76,24,16,26,2.1,1.9,2.4,200,0.25,
39,6.75,24,16,26,2.1,1.9,2.4,200,0.25,
